Saved on: 2026-06-26 18:51:44
Math: Range=4.0V, Offset=1.3266V
Comment: 

time in s,MATH in V
0.24032499999999998,0.030701482880000075
0.24032599999999998,0.030701482880000075
0.24032699999999999,-0.0005485190399998618
0.24032799999999999,-0.0005485190399998618
0.240329,0.030701482880000075
0.24033,-0.03179852096000002
0.240331,-0.0005485190399998618
0.240332,-0.0005485190399998618
0.240333,0.06195148480000001
0.240334,-0.03179852096000002
0.240335,-0.0005485190399998618
0.240336,-0.03179852096000002
0.240337,-0.03179852096000002
0.240338,-0.06304852287999996
0.240339,2.21820161728
0.24034,2.21820161728
0.240341,2.18695161536
0.240342,-0.03179852096000002
0.240343,0.030701482880000075
0.240344,2.1557016134399998
0.240345,2.0932016096
0.240346,2.21820161728
0.240347,2.1557016134399998
0.24034799999999998,2.18695161536
0.24034899999999998,-0.0005485190399998618
0.24034999999999998,2.12445161152
0.24035099999999998,2.18695161536
0.24035199999999998,2.12445161152
0.24035299999999998,2.12445161152
0.24035399999999998,0.030701482880000075
0.24035499999999999,-0.03179852096000002
0.240356,-0.03179852096000002
0.240357,2.1557016134399998
0.240358,0.15570149056000004
0.240359,2.18695161536
0.24036,2.18695161536
0.240361,2.1557016134399998
0.240362,2.1557016134399998
0.240363,-0.0005485190399998618
0.240364,2.18695161536
0.240365,0.12445148864000011
0.240366,2.12445161152
0.240367,2.18695161536
0.240368,2.12445161152
0.240369,-0.0005485190399998618
0.24037,2.1557016134399998
0.240371,2.1557016134399998
0.240372,1.56195157696
0.240373,2.1557016134399998
0.240374,0.15570149056000004
0.24037499999999998,2.12445161152
0.24037599999999998,-0.06304852287999996
0.24037699999999998,1.65570158272
0.24037799999999998,-0.0005485190399998618
0.24037899999999998,2.1557016134399998
0.24037999999999998,2.21820161728
0.24038099999999998,-0.0005485190399998618
0.24038199999999998,0.030701482880000075
0.24038299999999999,-0.0005485190399998618
0.240384,0.030701482880000075
0.240385,2.18695161536
0.240386,2.21820161728
0.240387,-0.03179852096000002
0.240388,-0.03179852096000002
0.240389,2.12445161152
0.24039,-0.0005485190399998618
0.240391,-0.0005485190399998618
0.240392,-0.0005485190399998618
0.240393,2.5932016403200002
0.240394,-0.0005485190399998618
0.240395,-0.03179852096000002
0.240396,-0.03179852096000002
0.240397,-0.0005485190399998618
0.240398,-0.0005485190399998618
0.240399,0.030701482880000075
0.2404,-0.0005485190399998618
0.240401,-0.03179852096000002
0.240402,0.030701482880000075
0.24040299999999998,-0.03179852096000002
0.24040399999999998,-0.0005485190399998618
0.24040499999999998,-0.03179852096000002
0.24040599999999998,0.030701482880000075
0.24040699999999998,-0.0005485190399998618
0.24040799999999998,-0.0005485190399998618
0.24040899999999998,0.030701482880000075
0.24040999999999998,-0.0005485190399998618
0.24041099999999999,0.030701482880000075
0.240412,-0.0005485190399998618
0.240413,-0.03179852096000002
0.240414,-0.0005485190399998618
0.240415,0.030701482880000075
0.240416,0.030701482880000075
0.240417,-0.0005485190399998618
0.240418,0.030701482880000075
0.240419,-0.0005485190399998618
0.24042,-0.0005485190399998618
0.240421,-0.0005485190399998618
0.240422,-0.0005485190399998618
0.240423,-0.0005485190399998618
0.240424,-0.0005485190399998618
0.240425,0.030701482880000075
0.240426,-0.03179852096000002
0.240427,-0.0005485190399998618
0.240428,-0.0005485190399998618
0.240429,-0.0005485190399998618
0.24043,-0.0005485190399998618
0.24043099999999998,-0.0005485190399998618
0.24043199999999998,-0.0005485190399998618
0.24043299999999998,0.030701482880000075
0.24043399999999998,-0.0005485190399998618
0.24043499999999998,-0.06304852287999996
0.24043599999999998,-0.0005485190399998618
0.24043699999999998,0.030701482880000075
0.24043799999999999,0.030701482880000075
0.24043899999999999,-0.0005485190399998618
0.24044,-0.0005485190399998618
0.240441,-0.0005485190399998618
0.240442,0.030701482880000075
0.240443,-0.0005485190399998618
0.240444,-0.03179852096000002
0.240445,-0.06304852287999996
0.240446,0.030701482880000075
0.240447,0.030701482880000075
0.240448,-0.0005485190399998618
0.240449,-0.0005485190399998618
0.24045,-0.0005485190399998618
0.240451,0.030701482880000075
0.240452,-0.0005485190399998618
0.240453,-0.06304852287999996
0.240454,-0.0005485190399998618
0.240455,-0.0005485190399998618
0.240456,-0.0005485190399998618
0.240457,0.030701482880000075
0.240458,0.06195148480000001
0.24045899999999998,-0.0005485190399998618
0.24045999999999998,-0.0005485190399998618
0.24046099999999998,-0.0005485190399998618
0.24046199999999998,0.030701482880000075
0.24046299999999998,-0.0005485190399998618
0.24046399999999998,-0.0005485190399998618
0.24046499999999998,0.030701482880000075
0.24046599999999999,0.06195148480000001
0.240467,-0.0005485190399998618
0.240468,-0.03179852096000002
0.240469,-0.03179852096000002
